"title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Cloud-Based Automatic Test System for Civil Aircraft Ground Function Health Management","X. Li; C. Su; Y. Tong; J. Yu","COMAC Shanghai Aircraft Manufacturing Co., Ltd, Shanghai, China; School of Automation Science and Electrical Engineering Beihang University, Beijing, China; COMAC Shanghai Aircraft Manufacturing Co., Ltd, Shanghai, China; School of Automation Science and Electrical Engineering Beihang University, Beijing, China",2021 IEEE 15th International Conference on Electronic Measurement & Instruments (ICEMI),"21 Jan 2022","2021","","","54","58","At present, the development of the test process design process for civil aircraft mainly relies on the process personnel to manually review relevant test information and write test process documents, which results in low efficiency of test process development and cannot effectively guarantee the standardization and normalization of process documents. The development of technology has made the unit under test more complicated, which lengthens the functional test cycle, and cannot meet the actual needs of current product production and maintenance. This paper proposes the research based on the Automatic Test Markup Language (IEEE 1671 ATML) and the Signal and Test Definition (IEEE-1641 STD), and builds an automated integrated test system that meets the requirements of automated integrated testing of domestic civil aircraft ground functions. Among them, the development and management of integrated test cases have realized the inheritability, reusability and sharing of test cases; the secondary packaging drive technology of test resources realizes multi-variable and multi-channel online real-time monitoring; the machine based on interface control files It supports bus protocol management and test operation, and realizes the flexible configuration of bus communication protocol in the test process.","","978-1-6654-4491-0","10.1109/ICEMI52946.2021.9679562","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9679562","Automatic Test Markup Language IEEE-1671 standard;Signal and Test Definition IEEE-1641;universal test system;cloud platform;signal-oriented","Process design;Protocols;Atmospheric modeling;Standards organizations;XML;Process control;Production","","","","14","IEEE","21 Jan 2022","29-31 Oct. 2021","29-31 Oct. 2021","IEEE","IEEE Conferences"
"Real-Time Sign Language Converter for Mute and Deaf People","A. J. Dhruv; S. Kumar Bharti","Computer Science and Engineering, Pandit Deendayal Petroleum University, Gandhinagar, Gujarat; Computer Science and Engineering, Pandit Deendayal Petroleum University, Gandhinagar, Gujarat",2021 International Conference on Artificial Intelligence and Machine Vision (AIMV),"10 Jan 2022","2021","","","1","6","Deaf people may get irritated due to the problem of not being able to share their views with common people, which may affect their day-to-day life. This is the main reason to develop such system that can help these people and they can also put their thoughts forward similar to other people who don’t have such problem. The advancement in the Artificial intelligence provides the door for developing the system that overcome this difficulty. So this project aims on developing a system which will be able to convert the speech to text for the deaf person, and also sometimes the person might not be able to understand just by text, so the speech will also get converted to the universal sign language. Similarly, for the mute people the sign language which they are using will get converted to speech. We will take help of various ML and AI concepts along with NLP to develop the accurate model. Convolutional neural networks (CNN) will be used for prediction as it is efficient in predicting image input, also as lip movements are fast and continuous so it is hard to capture so along with CNN, the use of attention-based long short-term memory (LSTM) will prove to be efficient. Data Augmentation methods will be used for getting the better results. TensorFlow and Keras are the python libraries that will be used to convert the speech to text. Currently there are many software available but all requires the network connectivity for it to work, while this device will work without the requirement of internet.Using the proposed model we got the accuracy of 100% in predicting sign language and 96% accuracy in sentence level understanding.","","978-1-6654-4211-4","10.1109/AIMV53313.2021.9670928","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9670928","Artificial Intelligence;NLP;CNN;mute;deaf","Machine vision;Memory management;Gesture recognition;Assistive technologies;Predictive models;Real-time systems;Software","","6","","10","IEEE","10 Jan 2022","24-26 Sept. 2021","24-26 Sept. 2021","IEEE","IEEE Conferences"
"Dynamic Thresholds Identification for Green Extension and Red Truncation Strategies for Bus Priority","A. Girijan; L. D. Vanajakshi; B. R. Chilukuri","Department of Civil Engineering, Indian Institute of Technology Madras, Chennai, India; Department of Civil Engineering, Indian Institute of Technology Madras, Chennai, India; Department of Civil Engineering, Indian Institute of Technology Madras, Chennai, India",IEEE Access,"30 Apr 2021","2021","9","","64291","64305","Among the different strategies adopted to improve the efficiency and reliability of the bus services, bus signal priority is a low cost and less infrastructure- demanding solution that has the potential to reduce bus travel times in urban arterials. This paper develops analytical models for finding the thresholds for Green Extension (GE) and Red Truncation (RT) for a four-phase signal system with buses on conflicting phases. The thresholds are developed based on reducing the total person delay after considering buses from the current cycle and unserved buses from the previous cycle for priority decisions. The proposed models aim for zero-delay service for the buses from the current cycle and reducing delay for the unserved buses from the previous cycle. The models reveal that at multi-phase signals, several bus priority alternatives are possible to reduce total person delay and agencies can choose alternatives based on their requirements and constraints. These models are evaluated in VISSIM microscopic simulation environment. The evaluation results indicate a 16.7 to 42.8% reduction in total person intersection delay due to the implemented bus priority.","2169-3536","","10.1109/ACCESS.2021.3074361","Ministry of Electronics and Information Technology, Government of India(grant numbers:CE/19-20/331/MEIT/008253); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9409122","Bus signal priority;green extension;isolated intersection;red truncation;total person delay","Delays;Optimization;Vehicle dynamics;Germanium;Real-time systems;Mathematical model;Computational modeling","","12","","36","CCBYNCND","20 Apr 2021","2021","","IEEE","IEEE Journals"
"Anomaly Detection in Wireless Body Area Network using Mahalanobis Distance and Sequential Minimal Optimization Regression","M. U. Harun Al Rasyid; I. U. Nadhori; I. Syarif; I. Winarno; F. Furoida; A. Amrullah","Politeknik Elektronika Negeri Surabaya (PENS), Indonesia; Politeknik Elektronika Negeri Surabaya (PENS), Indonesia; Politeknik Elektronika Negeri Surabaya (PENS), Indonesia; Politeknik Elektronika Negeri Surabaya (PENS), Indonesia; Politeknik Elektronika Negeri Surabaya (PENS), Indonesia; Politeknik Elektronika Negeri Surabaya (PENS), Indonesia",2021 International Seminar on Application for Technology of Information and Communication (iSemantic),"26 Oct 2021","2021","","","64","69","Wireless Body Area Network (WBAN) is a health service that consists of small sensors attached to the patient's body to improve health services. Apart from the importance and necessity of the WBAN, there are some problems in WBAN such as inaccurate measurements, hardware failures, discharged sensors, and sensors running out of energy which can cause false alarms and reduce confidence in using the WBAN system for remote health services. This research aims to create a system or modelling to solve anomalous data problems in WBAN health data. The system will process data to produce an analysis of information in an anomalous condition by applying the statistical method using Mahalanobis Distance and the prediction method using SMOreg. The process of collecting data and pre-processing is carried out before completing the detection of anomalous features. The data normalization process is carried out to make the process faster. This approach was tested on a real health dataset on the WBAN sensor. The results of the implementation show that the method produced a high-performance detection ratio (DR), which is above 80%. In addition, the experiment resulted that the size of the sliding window affected the anomaly detection results.","","978-1-6654-2804-0","10.1109/iSemantic52711.2021.9573193","Ministry of Research and Technology of the Republic of Indonesia(grant numbers:B/112/E3/RA.00/2021); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9573193","Anomaly detection;Health sensor;Mahalanobis distance;Sequential minimal optimize regression;WBAN","Wireless communication;Seminars;Wireless sensor networks;Statistical analysis;Body area networks;Sensor systems;Real-time systems","","8","","18","IEEE","26 Oct 2021","18-19 Sept. 2021","18-19 Sept. 2021","IEEE","IEEE Conferences"
"A Convolutional Neural Network based Model with Improved Activation Function and Optimizer for Effective Intrusion Detection and Classification","S. Kabir; S. Sakib; M. A. Hossain; S. Islam; M. I. Hossain","Department of Computer Science and Engineering, BRAC University, Dhaka, Bangladesh; Department of Computer Science and Engineering, BRAC University, Dhaka, Bangladesh; Department of Computer Science and Engineering, BRAC University, Dhaka, Bangladesh; Department of Computer Science and Engineering, BRAC University, Dhaka, Bangladesh; Department of Computer Science and Engineering, BRAC University, Dhaka, Bangladesh",2021 International Conference on Advance Computing and Innovative Technologies in Engineering (ICACITE),"20 Apr 2021","2021","","","373","378","Technological developments in today's world have tied our financial, social and other facets of life to the Internet, expanding into our transportation, home appliances and more device with rising IoT technologies. Additionally, the dramatic growth in number of cyber-attacks have presented our sensitive information on Internet with critical security risks. To fix this problem, the Intrusion Detection System acts as a realistic method to identify cyber-attacks when they are underway or prior to them. Leveraging Deep Learning methods, we can utilize the most sophisticated multi-functional architectures available right now to identify and classify intrusions with maximum precision. Our paper proposes a Convolutional Neural Network model with mish activation function and Ranger optimizer that reaches a higher degree of precision compared to previous Deep Learning models and traditional CNN models that utilize ReLU activation function and Adam optimizer. In this study, we have used the relatively novel dataset CIC-IDS-2018 for testing which comprises six different varieties of attacks. Our model reaches an unprecedented accuracy of 98.9% that is the highest in multiclass classification with this dataset.","","978-1-7281-7741-0","10.1109/ICACITE51222.2021.9404584","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9404584","Convolutional Neural Network (CNN);Cybersecurity;Intrusion Detection System (IDS);Multiclass Classification;Machine Learning","Deep learning;Intrusion detection;Transportation;SQL injection;Real-time systems;Convolutional neural networks;Security","","7","","22","IEEE","20 Apr 2021","4-5 March 2021","4-5 March 2021","IEEE","IEEE Conferences"
"DDoS attack identification based on SDN","D. Dobrin; A. Dimiter","TU -Sofia, Sofia, Bulgaria; IRIANC, Munich, Germany",2021 IEEE 20th International Symposium on Network Computing and Applications (NCA),"31 Jan 2022","2021","","","1","8","The framework that we are proposing is based on Virtual Security Functions (VSF), Openflow, Software Define Network, Mininet, Pox Controller, Virtual Switches. By using Openflow protocol through virtualized environment of SDN, we are able to analyze entire data stream in network environment. By creating DDoS identification virtual security functions, we are capable of increasing the entire network security. VSF will allow for using the capability of this framework in order to protect against different attacks such as DoS, DDoS, MAC address spoofing, NTP amplification attack. All security functions can be activated concurrently, and anomaly detection can be included as well. All functions can run in parallel and based on stream analyses of the Openflow table we can identify anomalies.","2643-7929","978-1-6654-9550-9","10.1109/NCA53618.2021.9685554","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9685554","security function;botnet;distributed denial-of-service attack;network function virtualization;virtualization;openflow;flowtable;controller","Protocols;Filtering;Telecommunication traffic;Network security;Denial-of-service attack;Control systems;Real-time systems","","5","","22","IEEE","31 Jan 2022","23-26 Nov. 2021","23-26 Nov. 2021","IEEE","IEEE Conferences"
"Service Robots in Hospitals To Reduce Spreading of COVID-19","H. Dadi; M. Al-Haidous; N. Radwi; L. Ismail","Dept. of Computer Science and Engineering, College of Engineering, Qatar University, Doha, Qatar; Dept. of Computer Science and Engineering, College of Engineering, Qatar University, Doha, Qatar; Dept. of Computer Science and Engineering, College of Engineering, Qatar University, Doha, Qatar; Dept. of Computer Science and Engineering, College of Engineering, Qatar University, Doha, Qatar",2021 Fifth World Conference on Smart Trends in Systems Security and Sustainability (WorldS4),"19 Aug 2021","2021","","","212","217","COVID-19 is an infectious disease that is introduced by a new coronavirus. The COVID-19 virus symptoms can include coughing, fatigue, fever for those with mild cases. For more severe cases, it can lead to shortness of breath, chest pain, and eventually death. Due to its infectious nature, people started taking health precautions that were advised by the World Health Organization such as social distancing, washing hands, and sanitizing surfaces. Due to this pandemic, the aim of this project is to automate mundane tasks with the help of a service robot to reduce physical contact as well as reduce the workload on healthcare workers. Tasks such as delivering food, medication, water, and other necessities to patients with infectious diseases. In addition, this project specifically reduces physical contact between patients and the attending nurse. A service robot is a robot that is built to perform a repetitive or dangerous task in order to assist humans. A service robot executes repetitive tasks more efficiently compared to a person who is prone to lose focus and make mistakes during work hours. The service robot performs tasks that are requested by the patients and accepted by the nurse through the mobile application. The application shows both the nurse and the patients the position of the robot and the task it is performing. The project’s design was based on a small robot car that receives a path from the server upon a request using a mobile app. On top of that, the project includes a functional mobile application, a RESTful API, a no-SQL database, and a python microservice that is responsible for path planning. The path planning algorithm used is the A* algorithm for finding the shortest path to the destination. The service robot avoids obstacles by first stopping after detecting the obstacle, label the coordinates of that location as obstacle, rotates 180 degrees, moves to the previous location, and then requests the path again. The constant communication between the robot and the server allows the server to track the robot’s movement.","","978-1-6654-0096-1","10.1109/WorldS451998.2021.9514018","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9514018","service robot;COVID 19;microservice;Arduino;Raspberry Pi;RESTful API;Mobile Application;A* Algorithm;Autonomous Robot","COVID-19;Service robots;Infectious diseases;Tracking;Robot kinematics;User interfaces;Path planning","","4","","11","IEEE","19 Aug 2021","29-30 July 2021","29-30 July 2021","IEEE","IEEE Conferences"
"AI To Predict Price Movements in the Stock Market","A. K. S. C. Chua; E. D. Pua; E. P. Dadios; R. K. C. Billones","Department of Manufacturing Engineering and Management, De La Salle University, Manila, Philippines; Department of Manufacturing Engineering and Management, De La Salle University, Manila, Philippines; Department of Manufacturing Engineering and Management, De La Salle University, Manila, Philippines; Department of Manufacturing Engineering and Management, De La Salle University, Manila, Philippines","2021 IEEE 13th International Conference on Humanoid, Nanotechnology, Information Technology, Communication and Control, Environment, and Management (HNICEM)","16 Mar 2022","2021","","","1","6","This paper presents a study on how to integrate recurrent neural networks in creating an algorithm that can predict stock market price changes. Trading in the stock market can be overwhelming due to its volatility in price changes. As a result, traders become indecisive and can miss several gaining opportunities offered by the market. The dataset for this research includes existing historical price data of the Philippine Stock Exchange index, which comprises the weighted mean of the top 30 publicly traded companies in the Philippines. The dataset is utilized for creating the predictor model using recurrent neural network algorithms. The researcher’s constructed a model that can by dividing the datasets for testing and training, and by using regressions and long short-term memory network (LSTM). This research is beneficial not only to the academic community but will also bring great value to the traders and investors of different markets.","","978-1-6654-0167-8","10.1109/HNICEM54116.2021.9731955","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9731955","Artificial Intelligence;Recurrent Neural Networks;Long Short-Term Memory;Philippine Stock Exchange Index;Stock Price Movements","Training;Recurrent neural networks;Predictive models;Prediction algorithms;Market research;Real-time systems;Stock markets","","3","","23","IEEE","16 Mar 2022","28-30 Nov. 2021","28-30 Nov. 2021","IEEE","IEEE Conferences"
"Smart Monitoring of Groundwater","A. K. Kabuya; R. Alowo; G. Nkhonjera","Civil Engineering Technology University of Johannesburg, Johannesburg, South africa; Civil Engineering Technology University of Johannesburg, Johannesburg, South africa; Civil Engineering Technology University of Johannesburg, Johannesburg, South africa","2021 International Conference on Electrical, Computer and Energy Technologies (ICECET)","11 Feb 2022","2021","","","1","8","This paper highlights preliminary results from an ongoing experimentation with apps for groundwater monitoring. As a featured application, the authors have provided a concise description of the specific application or the potential of their application and their interim/preliminary work. There are various groundwater databases, and scanty/sketchy groundwater monitoring and information systems. Groundwater monitoring has been difficult in the Southern African region particularly Congo, for the water administrative authorities. Water clients do not submit the required compulsory critical data for effective monitoring of water use. This, combined with the absence of limits to boreholes dug by permit holders to water authorities, has led to challenges in decision making and groundwater conservation. In terms of methodology, using an android telephone, well information, water levels and climatic related information such as precipitation was assembled and sent to a composed store through a sort code/USSD/Instrument free line in texts (SMS). This is proficient through a 3G/GSM/GPRS module that is part of the sensor equipment to be used for this procedure. Once in the store, requests were used to recuperate data in the required design. Additionally, a cloud framework at the point where a long-lasting file was followed up. The researchers acknowledge that the experimentation is still being carried out considering a case of the Regideso catchment in Congo. The preliminary findings are that the Regideso catchment has a fluctuating abstraction rate resulting from no clear monitoring mechanism and that research on the development of an application and, or MS Excel© monitoring spreadsheet, using the scores, and ranking of the factors is necessary, and should be carried out with the aim of creating an analysis application for groundwater sustainability in Regideso. An application for monitoring and evaluation of groundwater level should be considered so that the sustainability yield is routinely adjusted for the Regideso catchment.","","978-1-6654-4231-2","10.1109/ICECET52533.2021.9698429","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9698429","Apps;Artificial Intelligence;Groundwater;Monitoring System;Yield","Technological innovation;Sociology;Decision making;Water conservation;Real-time systems;Sustainable development;Statistics","","2","","23","IEEE","11 Feb 2022","9-10 Dec. 2021","9-10 Dec. 2021","IEEE","IEEE Conferences"
"Leveraging IoT and prediction techniques to monitor COVID-19 restrictions in port terminals","R. Vaño; I. Lacalle; B. Molina; C. E. Palau","Communications Department, Universitat Politècnica de València, Valencia, Spain; Communications Department, Universitat Politècnica de València, Valencia, Spain; Communications Department, Universitat Politècnica de València, Valencia, Spain; Communications Department, Universitat Politècnica de València, Valencia, Spain",2021 IEEE 7th World Forum on Internet of Things (WF-IoT),"9 Nov 2021","2021","","","205","210","Social distance restrictions have posed several challenges for the management of logistic nodes even in open spaces like a maritime port terminal. The Internet of Things combined with the simulation of supply chains provide the perfect breeding ground for devising innovative tools to help ports observe those restrictions. The objective of this paper is to devise such a tool based on research open results, proposing a clear architecture and use-case to be leveraged by maritime ports. Internet of Things techniques such as gathering heterogeneous data through a context broker, managing the Big Data generated and applying innovative models over that data set the foundations of the proposed system. The actual tool has been achieved as a result, together with a clear plan on future works that may build upon it.","","978-1-6654-4431-6","10.1109/WF-IoT51360.2021.9595919","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9595919","architecture;COVID-19;density;Internet of Things;monitoring;port terminal;real-time;supply chain","COVID-19;Supply chains;Human factors;Seaports;Tools;Social factors;Data models","","","","47","IEEE","9 Nov 2021","14 June-31 July 2021","14 June-31 July 2021","IEEE","IEEE Conferences"
"A Coordinated Adaptive Traffic Control Strategy Based on Phase-Time Network","F. R. Chowdhury; P. S. Wang; P. T. Li","Department of civil engineering, The University of Texas, Arlington, TX, USA; Department of civil engineering, The University of Texas, Arlington, TX, USA; Department of Civil Engineering, The University of Texas at Arlington, Arlington, TX, USA",2021 IEEE International Intelligent Transportation Systems Conference (ITSC),"25 Oct 2021","2021","","","3865","3870","Successful traffic signal system implementation will maximize available resources for effective coordinated operations during under saturated conditions, demand variations, and near-saturation conditions. These strategies will allow signal systems to react quickly to anticipated volume surges, to manage queues better, and to recover quickly from congestion by implementing coordination settings such as using early return, late arrival, and platoon identification schemes. These operational guidelines could also be used to take advantage of many currently available traffic monitoring and signal system fine-tuning capabilities to postpone the possibility of oversaturation on many highways and major arterials. Earlier, coordination has been used in actuated traffic control systems and fixed timed traffic-controlled system. However, in this paper we are going to do time-based coordination in an adaptive traffic control system using in the phase time network. This indicates the uniqueness of this work where we used an adaptive controller in a coordinated intersection to analyze the performance of an isolated intersection using the phase time network model.","","978-1-7281-9142-3","10.1109/ITSC48978.2021.9564719","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9564719","","Space vehicles;Adaptation models;Adaptive systems;Roads;Traffic control;Real-time systems;Timing","","","","22","IEEE","25 Oct 2021","19-22 Sept. 2021","19-22 Sept. 2021","IEEE","IEEE Conferences"
"Interacting with Digital Audio Effects Through a Haptic Knob with Programmable Resistance","Y. De Pra; F. Fontana; S. Papetti","Department of Computer Science, Mathematics and Physics University of Udine, Udine, Italy; Department of Computer Science, Mathematics and Physics University of Udine, Udine, Italy; Institute for Computer Music and Sound Technology Zurich Univeristy of Arts, Zurich, Switzerland",2021 24th International Conference on Digital Audio Effects (DAFx),"11 May 2022","2021","","","113","120","Live music performances and music production often involve the manipulation of several parameters during sound generation, processing, and mixing. In hardware layouts, those parameters are usually controlled using knobs, sliders and buttons. When these layouts are virtualized, the use of physical (e.g. MIDI) controllers can make interaction easier and reduce the cognitive load associated to sound manipulation. The addition of haptic feedback can further improve such interaction by facilitating the detection of the nature (continuous / discrete) and value of a parameter. To this end, we have realized an endless-knob controller prototype with programmable resistance to rotation, able to render various haptic effects. Ten subjects assessed the effectiveness of the provided haptic feedback in a target-matching task where either visual-only or visual-haptic feedback was provided; the experiment reported significantly lower errors in presence of haptic feedback. Finally, the knob was configured as a multi-parametric controller for a real-time audio effect software written in Python, simulating the voltage-controlled filter aboard the EMS VCS3. The integration of the sound algorithm and the haptic knob is discussed, together with various haptic feedback effects in response to control actions.","2413-6689","978-3-200-08378-3","10.23919/DAFx51585.2021.9768295","Swiss National Science Foundation(grant numbers:178972); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9768295","","Resistance;Protocols;Software architecture;Prototypes;Hardware;Real-time systems;Haptic interfaces","","1","","29","","11 May 2022","8-10 Sept. 2021","8-10 Sept. 2021","IEEE","IEEE Conferences"
"Heterogeneous tracking system of kernel correlation filtering based on PYNQ framework","Z. Cui; C. Chen; J. An; T. Cui","National Space Science Center Chinese Academy of Sciences, Beijing, China; National Space Science Center Chinese Academy of Sciences, Beijing, China; National Space Science Center Chinese Academy of Sciences, Beijing, China; National Space Science Center Chinese Academy of Sciences, Beijing, China",2020 3rd International Conference on Electron Device and Mechanical Engineering (ICEDME),"22 Jun 2020","2020","","","722","726","Aiming at the complex structure and weak real-time performance of traditional visual tracking system, a scheme based on PYNQ (Python productivity for Zynq) framework is designed and deployed in Zynq heterogeneous platform. Firstly, according to the real-time requirements, the kernel-related filter tracking algorithm is selected. Then, according to the characteristics of the Zynq computing platform, the software and hardware collaborative design method is used to divide the system tasks, and the algorithm is converted into RTL (Register Transfer Level) by HLS (High Level Synthesis) development tools, and the calculation is performed. The process is optimized and exported as an IP core. Then, Python is used to import the IP core as a hardware coprocessor at the top level to implement the underlying to top-level data interaction. Finally, the system result is asynchronously updated in the Jupyter notebook. Experiments show that the system has good real-time performance, and the tracking speed averages 27.9FPS. At the same time, it has superior execution efficiency, is easy to develop and transplant, and has certain engineering reference value.","","978-1-7281-8145-5","10.1109/ICEDME50972.2020.00170","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9122194","visual tracking;kernel correlation filtering;PYNQ;ZYNQ;heterogeneous","Visualization;Correlation;Software algorithms;Filtering algorithms;Real-time systems;Hardware;Organ transplantation","","","","7","IEEE","22 Jun 2020","1-3 May 2020","1-3 May 2020","IEEE","IEEE Conferences"
"Prediction of Health Problems and Recommendation System Using Machine Learning and IoT","S. J P; T. N. Deepak; M. M","School of Electrical and Electronics Engineering Vellore Institute of Technology, Vellore, Tamil Nadu, India; School of Electrical and Electronics Engineering Vellore Institute of Technology, Vellore, Tamil Nadu, India; School of Electrical and Electronics Engineering Vellore Institute of Technology, Vellore, Tamil Nadu, India",2021 Innovations in Power and Advanced Computing Technologies (i-PACT),"8 Feb 2022","2021","","","1","8","Nowadays, people are getting infected with various diseases due to environmental conditions and their improper lifestyles. As a result, more people search online for health-related facts such as illnesses, diagnoses, and remedies. If it is possible to make a recommendation framework for doctors and medical users by using medical data, it will save much time. The most challenging task is the accurate prediction of the illness. In the classical method of diagnosis, the patient needs to see a doctor, and the doctor conducts numerous diagnostic tests and comes to a conclusion. This procedure takes both doctor and patient time. This paper proposes a Graphics user interface-based disease prediction system that utilizes seven classification Machine Learning algorithms to detect and forecast the problem based on symptoms. It also suggests alternate treatments and provides detailed information on the predicted disease. It also uses NodeMCU and ThinkSpeak to monitor the heart and temperature values over the internet, and it records all of the information in a real-time database that a doctor or user can access in the future.","","978-1-6654-2691-6","10.1109/i-PACT52855.2021.9696622","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9696622","Healthcare;NodeMCU;Real-time database;Graphics user interface;ThinkSpeak;Machine Learning;Python","Temperature sensors;Temperature measurement;Heart;Machine learning algorithms;Data analysis;Medical services;Machine learning","","4","","12","IEEE","8 Feb 2022","27-29 Nov. 2021","27-29 Nov. 2021","IEEE","IEEE Conferences"
"Towards a low-cost embedded vision-based occupancy recognition system for energy management applications","G. Picon; D. S. Benítez; N. Pérez; D. Riofrío; R. F. Moyano","Colegio de Ciencias e Ingenierías ""El Politécnico"", Universidad San Francisco de Quito USFQ, Quito, Ecuador; Colegio de Ciencias e Ingenierías ""El Politécnico"", Universidad San Francisco de Quito USFQ, Quito, Ecuador; Colegio de Ciencias e Ingenierías ""El Politécnico"", Universidad San Francisco de Quito USFQ, Quito, Ecuador; Colegio de Ciencias e Ingenierías ""El Politécnico"", Universidad San Francisco de Quito USFQ, Quito, Ecuador; Colegio de Ciencias e Ingenierías ""El Politécnico"", Universidad San Francisco de Quito USFQ, Quito, Ecuador","2021 IEEE CHILEAN Conference on Electrical, Electronics Engineering, Information and Communication Technologies (CHILECON)","11 Feb 2022","2021","","","1","6","This paper focuses on the development of a low-cost real-time occupancy detection system for people using convolutional neural networks. The proposed detector was implemented in an embedded system composed of a Raspberry Pi 3, an Intel neural computer stick accelerator, and a control circuit containing a relay, a transistor, and the Raspberry output ports. The model was calibrated by varying two parameters: intersection-over-union score and probability size, both necessary to achieve high level of confidence when detecting a person. An experiment was carried out as proof of concept of the system under different test scenarios such as walking fast with poor and optimal lighting conditions and strolling with good lighting. As result, the system obtained a confidence level above the 80% on all test scenarios.","","978-1-6654-0873-8","10.1109/CHILECON54041.2021.9702956","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9702956","Deep neural networks;Neural computer stick (NCS2);Python;Raspberry Pi;Tiny-YOLO;IoU","Legged locomotion;Embedded systems;Lighting;Detectors;Real-time systems;Information and communication technology;Transistors","","","","22","IEEE","11 Feb 2022","6-9 Dec. 2021","6-9 Dec. 2021","IEEE","IEEE Conferences"
"Induction Machine Emulation under Asymmetric Grid Faults","G. Tanuku; P. Pillay","Department of Electrical and Computer Engineering, Concordia University, Montreal, Canada; Department of Electrical and Computer Engineering, Concordia University, Montreal, Canada",2020 IEEE Energy Conversion Congress and Exposition (ECCE),"30 Oct 2020","2020","","","2351","2356","Machine emulation is the concept of developing a virtual machine in real time with power-hardware-in-the-loop (PHIL) technology. This process of emulation allows testing the variable speed drive or drive inverter or the performance of grid without using a real machine. In this paper, the machine emulated is a three-phase induction motor (IM) fed from the grid. The common asymmetric-grid faults namely unbalanced voltages, line-to-line (L-L) and line-to-neutral (L-N) faults are applied at the input terminals of a virtual induction machine. The main contribution of this paper is a detailed analysis of machine's asymmetric fault behavior and its cause by mathematical derivations and simulations for the process of imitation by a virtual machine. This is being done by corresponding step by step improvement in emulator controller design. The experimental results with the emulator are validated with a real machine and also with Matlab simulation to prove the dynamic performance and accuracy of the proposed novel emulator.","2329-3748","978-1-7281-5826-6","10.1109/ECCE44975.2020.9235830","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9235830","Emulation;induction machine;linear amplifier;asymmetric grid faults","Circuit faults;Emulation;Mathematical model;Stators;Impedance;Induction motors","","10","","16","IEEE","30 Oct 2020","11-15 Oct. 2020","11-15 Oct. 2020","IEEE","IEEE Conferences"
"Retracted: Trust in Banking Management System using Firebase in Python using AI","B. Kumar; A. V. Singh; P. Agarwal","Department of A/IT, Amity University Uttar Pradesh, Noida, India; Department of A/IT, Amity University Uttar Pradesh, Noida, India; Department of Computer Science, Jamia Hamdard University, New Delhi, India","2021 9th International Conference on Reliability, Infocom Technologies and Optimization (Trends and Future Directions) (ICRITO)","15 Nov 2021","2021","","","1","6","The Banking Management System (BMS) is windows based Trusted GUI application which can be used to store the data of bank account holders into a trusted real time database in Firebase which could be later used to fetch the details of account by any system using internet. Multiple users can have access at the same time. The main objective of Banking Management System is to allow the administrator/client or the user to edit and access the details of the bank account online. It also allows multiple users/clients to have access from different systems at the same time using internet. Hence, the same data will access by the banks as well as the account holders. It fetches the data from real time database of firebase very quick within seconds. The Scope of BMS is to help the banks to allow their account holders or users to gain access onto their particular account from sitting at home itself using internet. Making their data accessible to them online. This helps the users to make their data safe in database and also leads to built trust among the banks and their customers.","","978-1-6654-1703-7","10.1109/ICRITO51393.2021.9596273","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9596273","","","","1","","15","IEEE","15 Nov 2021","3-4 Sept. 2021","3-4 Sept. 2021","IEEE","IEEE Conferences"
